conversation_hash,language,code_index,error_line,error_character,error_id,error_message
4574f241e59ed24216386ecfe14438cc,csharp,1,26,27,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
4574f241e59ed24216386ecfe14438cc,csharp,1,33,16,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
4574f241e59ed24216386ecfe14438cc,csharp,2,26,35,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
4574f241e59ed24216386ecfe14438cc,csharp,2,33,16,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
4e550a9517e4a9f73448f284ef7587b8,csharp,4,13,12,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
522df09ba6515a51cb0dbe2f3364ff02,csharp,2,16,20,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
5a9fd7417a17dc55f2fd86fa3ffa5704,csharp,0,29,24,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
5b69df31fdb7661efd68de29b77309d5,csharp,1,10,19,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
5b69df31fdb7661efd68de29b77309d5,csharp,1,11,18,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
612bd8589d029f7a2ab3e70ccd78cfbf,csharp,1,36,40,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
620cf7d7294c229913991686eea04e1b,csharp,6,9,16,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
625ebba4dac4ef25ffd73435eaec468a,csharp,1,19,23,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
72a53f0d18191cb7c50eb1e8bf4fa818,csharp,0,21,25,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
73b8eee9c8aca47126413a28338f8cdd,csharp,1,28,33,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
747ac8e9faf394f2aa65c5526000d941,csharp,0,13,20,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
7b9d063f93fb3f67a12e95c579146114,csharp,1,20,30,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
7b9d063f93fb3f67a12e95c579146114,csharp,2,19,31,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
7f025be2e8b09a98ab5943ce1f3e56fb,csharp,13,15,40,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
7f025be2e8b09a98ab5943ce1f3e56fb,csharp,6,15,40,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
848626b72c632ecb89dfdca7362d9dfc,csharp,0,8,21,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
848626b72c632ecb89dfdca7362d9dfc,csharp,0,18,18,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
89d11afd4d29536d22556117658f6cfb,csharp,20,2,31,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
89d11afd4d29536d22556117658f6cfb,csharp,20,6,31,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
8dfb4ca7ca8fd15a8b50a2bf3facdc2d,csharp,3,20,32,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
9349c2ebf30a1b59f0b17f40004b112f,csharp,8,11,1,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
94ceb51581cd773b80639f1055c0af89,csharp,0,39,12,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
96382439ff69d5b158e9f808a974dcc3,csharp,8,12,15,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
997298865a2135e5bea6f246b0c1bc10,csharp,0,18,32,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
9ebc194c627959f81d4ba762cd028a10,csharp,4,15,24,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
ae082d86ae4fb4e24dc27cd63bbebc42,csharp,2,10,22,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
ae082d86ae4fb4e24dc27cd63bbebc42,csharp,3,14,22,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
aefa871ee77eb67eab67bb13ff20a00f,csharp,0,23,30,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
b3616583913527ef99b11e7d2ed9a3c6,csharp,1,6,16,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
b3bc6c4df1d9f2d25f9a8bd19cfdec25,csharp,0,13,20,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
b8f2e16485158ca7bc9b0c869b82467b,csharp,4,9,20,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
b8f2e16485158ca7bc9b0c869b82467b,csharp,5,13,25,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
b8f2e16485158ca7bc9b0c869b82467b,csharp,5,25,31,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
c57adfa3999e1c24b2baa95f8977d02d,csharp,0,11,43,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
ca9b9bd38c276d9baf0d0a7e872fde62,csharp,0,15,29,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
ca9b9bd38c276d9baf0d0a7e872fde62,csharp,0,18,32,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
cb4942074c03bfb952d44df3a8b69aac,csharp,0,25,47,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
cb4942074c03bfb952d44df3a8b69aac,csharp,1,14,47,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
ce75f1026379f1233f1d46e160f80953,csharp,3,4,43,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
d634d41ac2c4a4372d29e2ceb4839d42,csharp,2,9,26,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
d634d41ac2c4a4372d29e2ceb4839d42,csharp,4,11,32,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
e262f24547b65d4994fdc64f5b37461c,csharp,12,13,25,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
e3f45df3d30708ab98aa86af63d756ff,csharp,0,40,16,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
e3f45df3d30708ab98aa86af63d756ff,csharp,2,44,16,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
e7a8b1963b210c63451e7d90d0e41b0e,csharp,0,36,24,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
ebc3b150657eb59482dbf1d5c190255c,csharp,1,9,34,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
ebc3b150657eb59482dbf1d5c190255c,csharp,2,9,34,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
eef77eeab1ca28d20c7553bcf8f2d774,csharp,3,12,29,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
f6970477d19906996cf7e83be4e499dd,csharp,1,50,54,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
f8a0cf4919b4f576c9a2851810692e8d,csharp,0,75,16,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
fa3df331c4ec940ca252bff4773d70b1,csharp,6,17,24,opengrep-rules.all_langs.deserialization.csharp-deserialization-detection,Deserialization detected
0062d3a6ae266cccbe859492a648ee18,java,0,5,26,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
01067813def9638902c25dd9fcacc73f,java,2,48,52,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
01067813def9638902c25dd9fcacc73f,java,3,49,52,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0130e7b72fec2abbcdbd624535cb0ef0,java,2,21,48,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0130e7b72fec2abbcdbd624535cb0ef0,java,6,35,34,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
01788af1113f4a65e0fb0a9bc4117aad,java,2,2,38,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
026ed499519f774458ccd3fe81144f6d,java,12,10,23,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0511b3f38e6136441232ca9109587815,java,0,21,29,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0511b3f38e6136441232ca9109587815,java,0,30,40,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
055831db8109e560a5e9f0b7eef6b610,java,8,8,27,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
06ac3ad39fc850bcfabe99e11829f561,java,2,46,36,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
07f1bf076353ec842235a229f063e25b,java,11,45,60,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
07f1bf076353ec842235a229f063e25b,java,11,65,51,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
081f0d0b9bdfc78dfb41a29f81ff36a7,java,1,12,14,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
081f0d0b9bdfc78dfb41a29f81ff36a7,java,1,12,46,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
081f0d0b9bdfc78dfb41a29f81ff36a7,java,1,13,41,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
084e5df63f0275f397e1f610749a07a9,java,2,10,30,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
084e5df63f0275f397e1f610749a07a9,java,2,14,32,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
084e5df63f0275f397e1f610749a07a9,java,2,19,30,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
09905ecdc8460d0e9c2cdb4edb009a60,java,0,32,29,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
09905ecdc8460d0e9c2cdb4edb009a60,java,3,6,9,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0b9379583268b7f45e2c1f7e722de275,java,1,30,21,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0bebd3a841d8acc06f677f4602fa9654,java,1,11,36,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0ccadd1792935c44bb017bdd0c8a18e4,java,4,7,13,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0ccadd1792935c44bb017bdd0c8a18e4,java,4,7,37,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0ccadd1792935c44bb017bdd0c8a18e4,java,4,10,46,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0ccadd1792935c44bb017bdd0c8a18e4,java,5,23,9,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0ccadd1792935c44bb017bdd0c8a18e4,java,5,23,33,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0ccadd1792935c44bb017bdd0c8a18e4,java,5,26,42,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0ce8393f236bd9055f44a9a0acb31143,java,1,19,43,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0d1e320ee1c0b017d43343e62d53ab84,java,0,17,40,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0d38d9e64fd4ee130e5b4005cdcd0aae,java,6,23,34,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0dc66d360f7dafccddc40156a664b244,java,0,2,25,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0dc66d360f7dafccddc40156a664b244,java,1,2,25,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0dc66d360f7dafccddc40156a664b244,java,1,7,29,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0e2132acbb48b31a14a725b3e0e9f9ba,java,2,10,31,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0e2132acbb48b31a14a725b3e0e9f9ba,java,4,10,31,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0e2132acbb48b31a14a725b3e0e9f9ba,java,6,10,31,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0e2132acbb48b31a14a725b3e0e9f9ba,java,8,2,19,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0e2132acbb48b31a14a725b3e0e9f9ba,java,9,2,19,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0e9475e261d195f10c1de5c181ffa349,java,9,19,14,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0e9475e261d195f10c1de5c181ffa349,java,9,19,46,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
0e9475e261d195f10c1de5c181ffa349,java,9,20,51,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
1050f8b96a6f9f9ad5c141ed9a0268cc,java,1,5,47,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
10a1b82752ca064c385bbb8f17ade3bc,java,17,19,44,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
12f8ea0ceee98f1fc0199f3d0f52dab0,java,0,11,36,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
12f8ea0ceee98f1fc0199f3d0f52dab0,java,2,15,36,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
13d16306b301ef62d86315f418107baf,java,1,8,20,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
13d16306b301ef62d86315f418107baf,java,3,8,20,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
13d16306b301ef62d86315f418107baf,java,3,9,20,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
13d16306b301ef62d86315f418107baf,java,3,20,32,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
13d16306b301ef62d86315f418107baf,java,3,21,32,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
188b514191f27a61236afcc17f926241,java,11,4,23,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
188b514191f27a61236afcc17f926241,java,12,13,31,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
1946f8753e9eaed67feba2259cf19a42,java,12,20,29,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
1946f8753e9eaed67feba2259cf19a42,java,15,19,29,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
1946f8753e9eaed67feba2259cf19a42,java,16,27,29,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
1946f8753e9eaed67feba2259cf19a42,java,5,21,25,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
1946f8753e9eaed67feba2259cf19a42,java,7,20,25,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
1946f8753e9eaed67feba2259cf19a42,java,9,20,29,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
1b94e2be91728e842bc3bbe363628d28,java,2,12,50,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
1b94e2be91728e842bc3bbe363628d28,java,4,12,53,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
1d8dd9010f3adf1d819b5ffe23c5768a,java,1,11,29,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
1d8f43615f164705e3c281346ea9671f,java,0,8,40,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
1d8f43615f164705e3c281346ea9671f,java,1,12,44,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
1e86dd4286af623fb28eeff533bdebdc,java,0,42,25,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
1e86dd4286af623fb28eeff533bdebdc,java,0,42,49,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
1e86dd4286af623fb28eeff533bdebdc,java,0,43,53,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
1e86dd4286af623fb28eeff533bdebdc,java,1,35,21,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
1e86dd4286af623fb28eeff533bdebdc,java,1,35,45,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
1e86dd4286af623fb28eeff533bdebdc,java,1,36,57,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
1ebd9077608a24363e43c87ccbfb57df,java,2,7,31,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
1ebd9077608a24363e43c87ccbfb57df,java,2,9,39,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2145c4642ce92f2f44449fbb27a1d1b1,java,6,9,49,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
21751fcfe4005d251de903a0293b7409,java,2,2,38,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
221a1e7c5c6e5fe64827733194a67df7,java,1,38,63,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
253315f701ca0a750c5d07168e50d929,java,2,2,27,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2555db8afbf7952877fb42b0881da9a1,java,2,59,34,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
25e9fedcaf2ea45b14a91cfad34e60eb,java,0,5,29,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
25e9fedcaf2ea45b14a91cfad34e60eb,java,1,5,29,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
25e9fedcaf2ea45b14a91cfad34e60eb,java,3,2,21,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
26ec2f5aff69ee226f51039ec6476782,java,1,10,42,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
27113adae509ec8ab1e8ddf5a5a68d69,java,1,6,48,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
27113adae509ec8ab1e8ddf5a5a68d69,java,2,4,12,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
27b94d7cc11089c66e940f67af2beff9,java,1,17,33,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
28b7129f49e2aec2346708ddf9b372c4,java,1,49,14,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
28b7129f49e2aec2346708ddf9b372c4,java,1,50,14,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
28b7129f49e2aec2346708ddf9b372c4,java,1,51,31,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
28b7129f49e2aec2346708ddf9b372c4,java,1,52,26,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
28b7129f49e2aec2346708ddf9b372c4,java,1,53,22,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
28b7129f49e2aec2346708ddf9b372c4,java,1,54,21,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
28b7129f49e2aec2346708ddf9b372c4,java,1,58,9,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
298d3ea8cac14803db6670adb7f14d3e,java,1,19,36,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
298d3ea8cac14803db6670adb7f14d3e,java,3,10,36,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
298d3ea8cac14803db6670adb7f14d3e,java,6,27,22,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
298d3ea8cac14803db6670adb7f14d3e,java,7,43,22,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
298d3ea8cac14803db6670adb7f14d3e,java,8,44,22,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
298d3ea8cac14803db6670adb7f14d3e,java,9,148,22,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
29aeb186918e752e1da25a172a8a7fc3,java,6,5,61,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
29aeb186918e752e1da25a172a8a7fc3,java,8,5,58,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
29f928f853a91ebddb4580d211a13b45,java,0,10,31,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2a180bef54f919faa69b2ed07ce4a67c,java,0,2,16,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2a180bef54f919faa69b2ed07ce4a67c,java,0,27,17,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2a180bef54f919faa69b2ed07ce4a67c,java,0,34,25,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2a180bef54f919faa69b2ed07ce4a67c,java,0,44,51,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2a180bef54f919faa69b2ed07ce4a67c,java,1,2,16,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2a180bef54f919faa69b2ed07ce4a67c,java,1,11,13,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2a180bef54f919faa69b2ed07ce4a67c,java,1,22,21,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2a180bef54f919faa69b2ed07ce4a67c,java,6,2,16,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2a180bef54f919faa69b2ed07ce4a67c,java,6,38,17,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2a180bef54f919faa69b2ed07ce4a67c,java,6,45,25,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2a180bef54f919faa69b2ed07ce4a67c,java,6,55,51,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2a180bef54f919faa69b2ed07ce4a67c,java,7,2,16,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2a180bef54f919faa69b2ed07ce4a67c,java,7,11,13,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2a180bef54f919faa69b2ed07ce4a67c,java,7,24,21,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2a180bef54f919faa69b2ed07ce4a67c,java,7,30,55,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2a251b79b61d9935a222fe0c225af0aa,java,0,21,22,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2a251b79b61d9935a222fe0c225af0aa,java,2,24,34,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2b461e66e01cf3e8607f835892cf1020,java,2,1,51,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2cd76b4624ffa995cfc6a34d62c3666b,java,0,13,34,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2cd76b4624ffa995cfc6a34d62c3666b,java,1,10,53,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2ed9af713aef3edde0463430286c759a,java,2,119,25,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2f64879583965cc0eea86182ff8961d7,java,31,15,29,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
2f64879583965cc0eea86182ff8961d7,java,31,18,29,opengrep-rules.all_langs.deserialization.java-deserialization-detection,Deserialization detected
