conversation_hash,language,code_index,error_line,error_character,error_id,error_message
08f599f34cc229ee68f659fcd1a92cdb,c,1,109,19,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
08f599f34cc229ee68f659fcd1a92cdb,c,2,31,23,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
08f599f34cc229ee68f659fcd1a92cdb,c,2,35,24,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
08f599f34cc229ee68f659fcd1a92cdb,c,2,71,54,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
08f599f34cc229ee68f659fcd1a92cdb,c,2,84,19,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
08f599f34cc229ee68f659fcd1a92cdb,c,2,100,43,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
08f599f34cc229ee68f659fcd1a92cdb,c,2,101,18,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
08f599f34cc229ee68f659fcd1a92cdb,c,2,103,19,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
08f599f34cc229ee68f659fcd1a92cdb,c,2,109,19,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
09cd2cb17a62649d9b3569d5f67efa9d,c,2,74,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
09cd2cb17a62649d9b3569d5f67efa9d,c,2,75,12,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0a8fd48fd744ce3ae4bbe581809f5b47,c,0,26,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0a8fd48fd744ce3ae4bbe581809f5b47,c,0,34,30,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0a8fd48fd744ce3ae4bbe581809f5b47,c,0,35,34,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0a8fd48fd744ce3ae4bbe581809f5b47,c,0,36,34,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0a8fd48fd744ce3ae4bbe581809f5b47,c,0,37,34,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0a8fd48fd744ce3ae4bbe581809f5b47,c,0,38,23,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0a8fd48fd744ce3ae4bbe581809f5b47,c,0,76,34,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0a8fd48fd744ce3ae4bbe581809f5b47,c,0,86,38,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0a8fd48fd744ce3ae4bbe581809f5b47,c,0,87,38,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0a8fd48fd744ce3ae4bbe581809f5b47,c,0,88,38,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0a8fd48fd744ce3ae4bbe581809f5b47,c,0,108,38,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0baca186b9a70ad4a0214b8b9397f8ab,c,1,6,17,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0baca186b9a70ad4a0214b8b9397f8ab,c,1,8,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0baca186b9a70ad4a0214b8b9397f8ab,c,1,14,23,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0baca186b9a70ad4a0214b8b9397f8ab,c,1,15,25,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0c628761c48549afe455954f2ceb2670,c,5,17,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0c628761c48549afe455954f2ceb2670,c,5,18,17,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0c628761c48549afe455954f2ceb2670,c,6,18,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0c628761c48549afe455954f2ceb2670,c,6,19,25,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0c794fd06925d944b22d6351b96a8a8f,c,0,122,25,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0c794fd06925d944b22d6351b96a8a8f,c,0,123,25,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0c794fd06925d944b22d6351b96a8a8f,c,1,126,25,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0c794fd06925d944b22d6351b96a8a8f,c,1,127,25,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0c83be41dfe51a711b64635b604a5db7,c,0,23,17,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0c83be41dfe51a711b64635b604a5db7,c,0,25,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0c83be41dfe51a711b64635b604a5db7,c,0,26,51,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0c83be41dfe51a711b64635b604a5db7,c,3,33,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0c83be41dfe51a711b64635b604a5db7,c,3,34,53,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0c83be41dfe51a711b64635b604a5db7,c,4,30,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0c83be41dfe51a711b64635b604a5db7,c,4,31,53,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0dded85436f87dfd5e469eb519d84bc4,c,0,2,45,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0dded85436f87dfd5e469eb519d84bc4,c,0,13,28,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0dded85436f87dfd5e469eb519d84bc4,c,1,2,45,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0dded85436f87dfd5e469eb519d84bc4,c,1,16,28,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0dded85436f87dfd5e469eb519d84bc4,c,2,2,45,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0dded85436f87dfd5e469eb519d84bc4,c,2,14,28,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0dded85436f87dfd5e469eb519d84bc4,c,3,2,45,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0dded85436f87dfd5e469eb519d84bc4,c,3,14,28,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0dded85436f87dfd5e469eb519d84bc4,c,4,2,45,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0dded85436f87dfd5e469eb519d84bc4,c,4,14,28,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0e2e3e5bccf2d545344275a0d0d54c90,c,0,10,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0e2e3e5bccf2d545344275a0d0d54c90,c,0,12,21,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0e2e3e5bccf2d545344275a0d0d54c90,c,0,14,22,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0e2e3e5bccf2d545344275a0d0d54c90,c,0,44,21,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0e2e3e5bccf2d545344275a0d0d54c90,c,1,10,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0e2e3e5bccf2d545344275a0d0d54c90,c,1,12,21,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0e2e3e5bccf2d545344275a0d0d54c90,c,1,14,22,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0e2e3e5bccf2d545344275a0d0d54c90,c,1,92,21,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0e2e3e5bccf2d545344275a0d0d54c90,c,2,10,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0e2e3e5bccf2d545344275a0d0d54c90,c,2,12,21,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0e2e3e5bccf2d545344275a0d0d54c90,c,2,14,22,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0e2e3e5bccf2d545344275a0d0d54c90,c,2,92,21,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0f2b552dbad1a42963da0bdf18036125,c,3,15,12,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0f2b552dbad1a42963da0bdf18036125,c,3,18,9,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0f2b552dbad1a42963da0bdf18036125,c,3,19,9,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0f2b552dbad1a42963da0bdf18036125,c,3,20,9,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0f2b552dbad1a42963da0bdf18036125,c,3,21,9,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0f2b552dbad1a42963da0bdf18036125,c,3,23,35,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0f2b552dbad1a42963da0bdf18036125,c,3,24,48,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0f2b552dbad1a42963da0bdf18036125,c,3,25,50,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0f2b552dbad1a42963da0bdf18036125,c,3,26,50,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0f2b552dbad1a42963da0bdf18036125,c,3,30,9,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0f2b552dbad1a42963da0bdf18036125,c,3,31,50,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0ff29c3bae5d17a78293f0fe665a729f,c,0,8,19,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0ff29c3bae5d17a78293f0fe665a729f,c,0,9,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
0ff29c3bae5d17a78293f0fe665a729f,c,0,10,14,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
11ba009704923e53ae3826de0cc4140c,c,0,125,25,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
11ba009704923e53ae3826de0cc4140c,c,0,126,25,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
11ba009704923e53ae3826de0cc4140c,c,1,125,25,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
11ba009704923e53ae3826de0cc4140c,c,1,126,25,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
12b295efd09964a9571e4239cd5a0db7,c,2,51,9,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
13f14a9419c505f88d6d5ada92146647,c,1,39,4,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
13f14a9419c505f88d6d5ada92146647,c,1,44,22,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
13f14a9419c505f88d6d5ada92146647,c,2,9,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
13f14a9419c505f88d6d5ada92146647,c,2,16,23,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
1487e12b1a69935582ed02fe94e83617,c,0,135,32,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
1487e12b1a69935582ed02fe94e83617,c,0,138,31,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
1487e12b1a69935582ed02fe94e83617,c,0,144,31,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
1487e12b1a69935582ed02fe94e83617,c,0,150,31,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
16a839dd783502d15490a5d3d426aac1,c,0,52,22,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
16a839dd783502d15490a5d3d426aac1,c,0,53,25,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
16a839dd783502d15490a5d3d426aac1,c,0,56,36,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
16b788f01342e1e69767a4044fda7665,c,0,36,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
16b788f01342e1e69767a4044fda7665,c,0,37,53,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
188435b4b3d5a8bb43b2676a07af5aa5,c,2,95,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
188435b4b3d5a8bb43b2676a07af5aa5,c,2,105,16,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
188435b4b3d5a8bb43b2676a07af5aa5,c,2,106,16,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
19d51dfbd9dd7d1ce62c1e858ef398af,c,0,13,21,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
1e4469a3e285734db149ab1d6670d3d9,c,0,49,35,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
1e4469a3e285734db149ab1d6670d3d9,c,0,192,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
1f9f277decab8f77d9881351fe66feb3,c,0,15,22,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
1f9f277decab8f77d9881351fe66feb3,c,0,15,39,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
1f9f277decab8f77d9881351fe66feb3,c,0,15,55,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
1f9f277decab8f77d9881351fe66feb3,c,0,15,76,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
218ee3895ebafa686777838c43338f96,c,0,148,19,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
218ee3895ebafa686777838c43338f96,c,0,171,29,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
218ee3895ebafa686777838c43338f96,c,0,185,30,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
218ee3895ebafa686777838c43338f96,c,0,222,13,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
236b3a7e1b48a77e4d67ad46c7f532d4,c,6,17,9,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
24bbc84a4481608626a0a0b5e88604d9,c,0,8,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
24bbc84a4481608626a0a0b5e88604d9,c,0,13,22,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2502045ddf3879a616bb1b078a452d40,c,0,42,17,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2502045ddf3879a616bb1b078a452d40,c,0,43,17,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2502045ddf3879a616bb1b078a452d40,c,0,50,17,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2502045ddf3879a616bb1b078a452d40,c,0,51,17,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2502045ddf3879a616bb1b078a452d40,c,0,58,17,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2502045ddf3879a616bb1b078a452d40,c,0,59,17,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2502045ddf3879a616bb1b078a452d40,c,0,128,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2577b83598f7ff7e95e11e248fccbfe7,c,0,86,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2577b83598f7ff7e95e11e248fccbfe7,c,0,87,13,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2577b83598f7ff7e95e11e248fccbfe7,c,0,88,13,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2664bf13e4123c1c1c0c133200951c42,c,0,7,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2664bf13e4123c1c1c0c133200951c42,c,0,10,9,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2664bf13e4123c1c1c0c133200951c42,c,0,10,24,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2664bf13e4123c1c1c0c133200951c42,c,0,13,51,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
273c1f63359acb06717b8a095cdf58af,c,3,25,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
273c1f63359acb06717b8a095cdf58af,c,3,26,13,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
273c1f63359acb06717b8a095cdf58af,c,3,27,13,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
273c1f63359acb06717b8a095cdf58af,c,3,104,21,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
273c1f63359acb06717b8a095cdf58af,c,3,105,21,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
29c767ad7e295bfb43cd8753e74cd323,c,0,2,80,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
29c767ad7e295bfb43cd8753e74cd323,c,0,12,25,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
29c767ad7e295bfb43cd8753e74cd323,c,0,14,63,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
29c767ad7e295bfb43cd8753e74cd323,c,0,15,65,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
29c767ad7e295bfb43cd8753e74cd323,c,0,17,75,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
29c767ad7e295bfb43cd8753e74cd323,c,0,20,25,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
29c767ad7e295bfb43cd8753e74cd323,c,0,33,88,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
29c767ad7e295bfb43cd8753e74cd323,c,0,50,3,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
29c767ad7e295bfb43cd8753e74cd323,c,0,50,65,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
29c767ad7e295bfb43cd8753e74cd323,c,0,73,36,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2c3af6de52f0f67832ce6aab4209b7ff,c,0,15,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2c3af6de52f0f67832ce6aab4209b7ff,c,0,19,28,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2c3af6de52f0f67832ce6aab4209b7ff,c,3,15,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2c3af6de52f0f67832ce6aab4209b7ff,c,3,19,28,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2cc8267c80a3563a23313d5439a4f731,c,0,19,34,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2cc8267c80a3563a23313d5439a4f731,c,0,32,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2d9a88cc9fa4f3feb33e1538f10c67d9,c,6,3,11,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
2d9a88cc9fa4f3feb33e1538f10c67d9,c,6,15,5,opengrep-rules.all_langs.random.c-cpp-random-detection,Possible random number generation detected
