conversation_hash,language,code_index,error_line,error_character,error_id,error_message
1c2d67620e70541ec6cbf7cad82baaa8,c,9,280,26,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
1c2d67620e70541ec6cbf7cad82baaa8,c,9,280,35,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
3ca8337a830a5fd5687763a541dce82e,c,0,12,30,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
3ca8337a830a5fd5687763a541dce82e,c,1,15,30,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
3ca8337a830a5fd5687763a541dce82e,c,2,15,30,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
3ca8337a830a5fd5687763a541dce82e,c,3,15,30,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
3ca8337a830a5fd5687763a541dce82e,c,4,15,30,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
413983d192999038bf29e473067c64f0,c,1,18,60,opengrep-rules.all_langs.sql.sql-libs,SQL library import
682fe2998e1f7005409612059e0762d0,c,0,24,37,opengrep-rules.all_langs.sql.sql-libs,SQL library import
682fe2998e1f7005409612059e0762d0,c,0,24,107,opengrep-rules.all_langs.sql.sql-libs,SQL library import
682fe2998e1f7005409612059e0762d0,c,0,26,10,opengrep-rules.all_langs.sql.sql-libs,SQL library import
682fe2998e1f7005409612059e0762d0,c,0,29,15,opengrep-rules.all_langs.sql.sql-libs,SQL library import
682fe2998e1f7005409612059e0762d0,c,3,26,37,opengrep-rules.all_langs.sql.sql-libs,SQL library import
682fe2998e1f7005409612059e0762d0,c,3,26,107,opengrep-rules.all_langs.sql.sql-libs,SQL library import
682fe2998e1f7005409612059e0762d0,c,3,28,10,opengrep-rules.all_langs.sql.sql-libs,SQL library import
682fe2998e1f7005409612059e0762d0,c,6,43,37,opengrep-rules.all_langs.sql.sql-libs,SQL library import
682fe2998e1f7005409612059e0762d0,c,6,43,107,opengrep-rules.all_langs.sql.sql-libs,SQL library import
682fe2998e1f7005409612059e0762d0,c,6,45,10,opengrep-rules.all_langs.sql.sql-libs,SQL library import
6e865e67042af769a19c011b84d1a8e0,c,0,3,11,opengrep-rules.all_langs.sql.sql-libs,SQL library import
6e865e67042af769a19c011b84d1a8e0,c,0,74,5,opengrep-rules.all_langs.sql.sql-libs,SQL library import
6e865e67042af769a19c011b84d1a8e0,c,0,88,15,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
6e865e67042af769a19c011b84d1a8e0,c,0,88,54,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
6e865e67042af769a19c011b84d1a8e0,c,0,88,68,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,4,3,11,opengrep-rules.all_langs.sql.sql-libs,SQL library import
84a07ab82c280c8718ccdd530a1dc55a,c,4,8,5,opengrep-rules.all_langs.sql.sql-libs,SQL library import
84a07ab82c280c8718ccdd530a1dc55a,c,4,23,24,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,4,24,24,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,4,24,31,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,4,24,47,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,4,25,24,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,4,25,31,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,4,25,47,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,4,32,34,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,4,32,43,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,4,32,52,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,4,42,36,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,6,23,17,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,6,24,17,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,6,24,24,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,6,24,40,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,6,25,17,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,6,25,24,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,6,25,40,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,6,27,17,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,6,27,26,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,6,27,35,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
84a07ab82c280c8718ccdd530a1dc55a,c,6,29,32,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
955ce31b034ea72c304e4314bd4df8e8,c,0,8,11,opengrep-rules.all_langs.sql.sql-libs,SQL library import
955ce31b034ea72c304e4314bd4df8e8,c,0,29,28,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
955ce31b034ea72c304e4314bd4df8e8,c,0,63,30,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
955ce31b034ea72c304e4314bd4df8e8,c,0,63,40,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
955ce31b034ea72c304e4314bd4df8e8,c,0,63,65,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
955ce31b034ea72c304e4314bd4df8e8,c,0,98,5,opengrep-rules.all_langs.sql.sql-libs,SQL library import
955ce31b034ea72c304e4314bd4df8e8,c,0,102,23,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
955ce31b034ea72c304e4314bd4df8e8,c,0,102,30,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
955ce31b034ea72c304e4314bd4df8e8,c,0,102,55,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
955ce31b034ea72c304e4314bd4df8e8,c,0,117,23,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
955ce31b034ea72c304e4314bd4df8e8,c,0,117,33,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
955ce31b034ea72c304e4314bd4df8e8,c,0,117,58,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
955ce31b034ea72c304e4314bd4df8e8,c,0,143,23,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
955ce31b034ea72c304e4314bd4df8e8,c,0,143,30,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
955ce31b034ea72c304e4314bd4df8e8,c,0,143,103,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
955ce31b034ea72c304e4314bd4df8e8,c,0,167,30,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
955ce31b034ea72c304e4314bd4df8e8,c,0,167,40,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
955ce31b034ea72c304e4314bd4df8e8,c,0,167,65,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
955ce31b034ea72c304e4314bd4df8e8,c,1,8,11,opengrep-rules.all_langs.sql.sql-libs,SQL library import
955ce31b034ea72c304e4314bd4df8e8,c,1,29,28,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
955ce31b034ea72c304e4314bd4df8e8,c,1,56,5,opengrep-rules.all_langs.sql.sql-libs,SQL library import
955ce31b034ea72c304e4314bd4df8e8,c,1,60,23,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
955ce31b034ea72c304e4314bd4df8e8,c,1,60,30,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
955ce31b034ea72c304e4314bd4df8e8,c,1,60,103,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
abb0ce7cd400d3ff3474b4b0fb45ab94,c,4,18,22,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
abb0ce7cd400d3ff3474b4b0fb45ab94,c,4,18,41,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
abb0ce7cd400d3ff3474b4b0fb45ab94,c,6,21,22,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
abb0ce7cd400d3ff3474b4b0fb45ab94,c,6,21,41,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
b471fbb31acea43e958a274ae3278697,c,2,21,22,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
b471fbb31acea43e958a274ae3278697,c,2,26,22,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
b471fbb31acea43e958a274ae3278697,c,2,26,29,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
b471fbb31acea43e958a274ae3278697,c,2,26,46,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,2,11,opengrep-rules.all_langs.sql.sql-libs,SQL library import
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,26,63,opengrep-rules.all_langs.sql.sql-libs,SQL library import
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,60,47,opengrep-rules.all_langs.sql.sql-libs,SQL library import
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,63,19,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,63,26,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,63,76,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,76,21,opengrep-rules.all_langs.sql.sql-libs,SQL library import
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,80,19,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,89,32,opengrep-rules.all_langs.sql.sql-libs,SQL library import
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,94,16,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,94,23,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,94,34,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,102,12,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,102,19,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,102,30,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,112,26,opengrep-rules.all_langs.sql.sql-libs,SQL library import
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,116,19,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,116,33,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,116,44,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,126,5,opengrep-rules.all_langs.sql.sql-libs,SQL library import
b91cc3e1a899da0c06edf6a51db2cbb7,c,0,134,23,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
bb4e33589175623f7adf1c805395a154,c,2,75,20,opengrep-rules.all_langs.sql.sql-libs,SQL library import
bb4e33589175623f7adf1c805395a154,c,2,76,36,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
bb4e33589175623f7adf1c805395a154,c,2,76,45,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
bb4e33589175623f7adf1c805395a154,c,2,84,37,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
bb4e33589175623f7adf1c805395a154,c,2,84,46,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
bb4e33589175623f7adf1c805395a154,c,3,73,8,opengrep-rules.all_langs.sql.sql-libs,SQL library import
bb4e33589175623f7adf1c805395a154,c,3,76,20,opengrep-rules.all_langs.sql.sql-libs,SQL library import
bb4e33589175623f7adf1c805395a154,c,3,77,36,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
bb4e33589175623f7adf1c805395a154,c,3,77,45,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
bb4e33589175623f7adf1c805395a154,c,3,86,37,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
bb4e33589175623f7adf1c805395a154,c,3,86,46,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
bb4e33589175623f7adf1c805395a154,c,4,82,8,opengrep-rules.all_langs.sql.sql-libs,SQL library import
bb4e33589175623f7adf1c805395a154,c,4,85,20,opengrep-rules.all_langs.sql.sql-libs,SQL library import
bb4e33589175623f7adf1c805395a154,c,4,86,36,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
bb4e33589175623f7adf1c805395a154,c,4,86,45,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
bb4e33589175623f7adf1c805395a154,c,4,89,33,opengrep-rules.all_langs.sql.sql-libs,SQL library import
bb4e33589175623f7adf1c805395a154,c,4,97,37,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
bb4e33589175623f7adf1c805395a154,c,4,97,46,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
bb4e33589175623f7adf1c805395a154,c,5,9,15,opengrep-rules.all_langs.sql.sql-libs,SQL library import
bb4e33589175623f7adf1c805395a154,c,5,12,19,opengrep-rules.all_langs.sql.sql-libs,SQL library import
bb4e33589175623f7adf1c805395a154,c,5,14,35,opengrep-rules.all_langs.sql.sql-libs,SQL library import
bb4e33589175623f7adf1c805395a154,c,5,16,20,opengrep-rules.all_langs.sql.sql-libs,SQL library import
bb4e33589175623f7adf1c805395a154,c,5,17,31,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
bb4e33589175623f7adf1c805395a154,c,5,17,40,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
bb4e33589175623f7adf1c805395a154,c,5,19,26,opengrep-rules.all_langs.sql.sql-libs,SQL library import
bb4e33589175623f7adf1c805395a154,c,5,21,24,opengrep-rules.all_langs.sql.sql-libs,SQL library import
bb4e33589175623f7adf1c805395a154,c,5,27,44,opengrep-rules.all_langs.sql.sql-libs,SQL library import
bb4e33589175623f7adf1c805395a154,c,5,30,28,opengrep-rules.all_langs.sql.sql-libs,SQL library import
bb4e33589175623f7adf1c805395a154,c,5,32,40,opengrep-rules.all_langs.sql.sql-libs,SQL library import
bb4e33589175623f7adf1c805395a154,c,5,34,43,opengrep-rules.all_langs.sql.sql-libs,SQL library import
bb4e33589175623f7adf1c805395a154,c,6,17,32,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
bb4e33589175623f7adf1c805395a154,c,6,17,41,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
bb4e33589175623f7adf1c805395a154,c,7,15,31,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
bb4e33589175623f7adf1c805395a154,c,7,15,40,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
bb4e33589175623f7adf1c805395a154,c,8,14,32,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
bb4e33589175623f7adf1c805395a154,c,8,14,41,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
c67627dc3d926f4f9a4bff0532b59345,c,28,1,11,opengrep-rules.all_langs.sql.sql-libs,SQL library import
c67627dc3d926f4f9a4bff0532b59345,c,28,9,46,opengrep-rules.all_langs.sql.sql-libs,SQL library import
c67627dc3d926f4f9a4bff0532b59345,c,28,15,47,opengrep-rules.all_langs.sql.sql-libs,SQL library import
c67627dc3d926f4f9a4bff0532b59345,c,28,22,60,opengrep-rules.all_langs.sql.sql-libs,SQL library import
c67627dc3d926f4f9a4bff0532b59345,c,28,65,5,opengrep-rules.all_langs.sql.sql-libs,SQL library import
c67627dc3d926f4f9a4bff0532b59345,c,29,22,20,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
c67627dc3d926f4f9a4bff0532b59345,c,29,33,21,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
c67627dc3d926f4f9a4bff0532b59345,c,29,38,25,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
c67627dc3d926f4f9a4bff0532b59345,c,29,54,25,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
c67627dc3d926f4f9a4bff0532b59345,c,29,61,32,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
cb9b174b1b21cd4c6ca49303a2348a4f,c,1,4,40,opengrep-rules.all_langs.sql.sql-libs,SQL library import
cb9b174b1b21cd4c6ca49303a2348a4f,c,3,4,40,opengrep-rules.all_langs.sql.sql-libs,SQL library import
cb9b174b1b21cd4c6ca49303a2348a4f,c,4,4,40,opengrep-rules.all_langs.sql.sql-libs,SQL library import
f7bad9695e055c8d5101e45c2a71bfaf,c,1,17,22,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
f7bad9695e055c8d5101e45c2a71bfaf,c,1,25,20,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
f7bad9695e055c8d5101e45c2a71bfaf,c,1,25,27,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
f7bad9695e055c8d5101e45c2a71bfaf,c,1,25,50,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
f7bad9695e055c8d5101e45c2a71bfaf,c,10,17,22,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
f7bad9695e055c8d5101e45c2a71bfaf,c,10,25,20,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
f7bad9695e055c8d5101e45c2a71bfaf,c,10,25,27,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
f7bad9695e055c8d5101e45c2a71bfaf,c,10,25,50,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
f7bad9695e055c8d5101e45c2a71bfaf,c,5,17,22,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
f7bad9695e055c8d5101e45c2a71bfaf,c,5,25,20,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
f7bad9695e055c8d5101e45c2a71bfaf,c,5,25,27,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
f7bad9695e055c8d5101e45c2a71bfaf,c,5,25,50,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
0879ccbf9073db1bc0d1c6c7bf6d45cb,csharp,0,2,7,opengrep-rules.all_langs.sql.sql-libs,SQL library import
1aa8c28784fa09e33771b74159aeb43e,csharp,0,25,9,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
1b07e5f8b3f213bb2ed833a80b182ae2,csharp,0,2,7,opengrep-rules.all_langs.sql.sql-libs,SQL library import
1e6240bf820ecbce44e642bd3c37b4db,csharp,0,2,7,opengrep-rules.all_langs.sql.sql-libs,SQL library import
27e5cea6612fc56648181e08a605410f,csharp,4,36,26,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
27e5cea6612fc56648181e08a605410f,csharp,4,36,33,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
27e5cea6612fc56648181e08a605410f,csharp,4,37,19,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
27e5cea6612fc56648181e08a605410f,csharp,5,33,26,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
27e5cea6612fc56648181e08a605410f,csharp,5,33,33,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
27e5cea6612fc56648181e08a605410f,csharp,5,34,19,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
2b0270fe38c40289d0063969649f5643,csharp,0,16,70,opengrep-rules.all_langs.sql.sql-libs,SQL library import
2b0270fe38c40289d0063969649f5643,csharp,0,27,34,opengrep-rules.all_langs.sql.sql-libs,SQL library import
2b0270fe38c40289d0063969649f5643,csharp,0,43,71,opengrep-rules.all_langs.sql.sql-libs,SQL library import
2b0270fe38c40289d0063969649f5643,csharp,0,44,73,opengrep-rules.all_langs.sql.sql-libs,SQL library import
2b0270fe38c40289d0063969649f5643,csharp,0,45,93,opengrep-rules.all_langs.sql.sql-libs,SQL library import
2b0270fe38c40289d0063969649f5643,csharp,0,51,28,opengrep-rules.all_langs.sql.sql-libs,SQL library import
32b5ce38bf9381e7ff521de0880932f3,csharp,0,3,7,opengrep-rules.all_langs.sql.sql-libs,SQL library import
32b5ce38bf9381e7ff521de0880932f3,csharp,0,37,40,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
32b5ce38bf9381e7ff521de0880932f3,csharp,0,37,47,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
32b5ce38bf9381e7ff521de0880932f3,csharp,0,37,100,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
32b5ce38bf9381e7ff521de0880932f3,csharp,0,56,40,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
32b5ce38bf9381e7ff521de0880932f3,csharp,0,56,69,opengrep-rules.all_langs.sql.sql-keywords,Possible SQL keyword detected
